# dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
5.825557280331850052e-03,1.158571615815162659e-02,7.213858887553215027e-03,-9.176573366858065128e-04,2.646322362124919891e-03,-1.497241202741861343e-03,-1.421449147164821625e-02,4.140807315707206726e-03,3.386299591511487961e-03,-7.000321522355079651e-03,1.391620840877294540e-03,-2.656752243638038635e-02,-3.966969670727849007e-04,-6.150522269308567047e-03,-1.952006481587886810e-03,2.432361245155334473e-02,-1.053935848176479340e-03,-1.219950318336486816e+00,-4.211709834635257721e-03,-1.384417060762643814e-03,1.429570838809013367e-04,6.059088744223117828e-03,1.218065991997718811e-02,3.573484718799591064e-03,-4.185004159808158875e-03,-8.266283199191093445e-03,-1.335780508816242218e-02,-5.682686343789100647e-03,4.842188209295272827e-04,7.961422204971313477e-03,8.794292807579040527e-05,1.118654385209083557e-03
7.089853752404451370e-03,1.164351776242256165e-02,7.372459396719932556e-03,-1.896454952657222748e-03,3.317530266940593719e-03,-1.183326356112957001e-03,-1.381217874586582184e-02,9.276397526264190674e-03,4.218815360218286514e-03,-7.565137930214405060e-03,-6.155529990792274475e-05,-3.745716437697410583e-02,4.853046266362071037e-04,-7.591517642140388489e-03,-9.767003357410430908e-04,2.627068012952804565e-02,1.325071789324283600e-03,-1.208317279815673828e+00,-4.729726351797580719e-03,-2.921229694038629532e-03,-1.404327340424060822e-03,7.408262230455875397e-03,1.306204125285148621e-02,3.290601074695587158e-03,-5.757801234722137451e-03,-7.864089682698249817e-03,-1.389929279685020447e-02,-6.469959393143653870e-03,6.370451301336288452e-04,7.630289066582918167e-03,-3.132037818431854248e-04,2.490939572453498840e-03
4.812010098248720169e-03,7.637519389390945435e-03,2.971442416310310364e-03,-7.162141264416277409e-04,4.031759453937411308e-04,2.181874588131904602e-04,-1.410309784114360809e-02,9.201867505908012390e-03,3.743754699826240540e-03,-6.987323053181171417e-03,-7.247165776789188385e-04,-2.216760441660881042e-02,7.140774978324770927e-04,-7.628193125128746033e-03,-2.087421715259552002e-03,2.586490288376808167e-02,8.406843990087509155e-04,-7.705504894256591797e-01,-2.353072864934802055e-03,-3.645243588835000992e-03,1.651334576308727264e-03,5.754665471613407135e-03,1.290841773152351379e-02,3.492236137390136719e-03,-3.294794820249080658e-03,-5.151635035872459412e-03,-6.787130143493413925e-03,-5.606012418866157532e-03,-1.546794548630714417e-03,7.248826790601015091e-03,-4.076655954122543335e-03,4.591809585690498352e-03
4.914433229714632034e-03,9.047720581293106079e-03,2.933772280812263489e-03,-8.354904712177813053e-04,-1.708095078356564045e-03,-1.318319700658321381e-03,-1.342293806374073029e-02,1.138757728040218353e-02,3.889310639351606369e-03,-8.392420597374439240e-03,1.230151858180761337e-03,-2.495621517300605774e-02,3.213532269001007080e-03,-7.474698126316070557e-03,-5.137289874255657196e-03,2.274451404809951782e-02,4.716739058494567871e-04,-7.746494412422180176e-01,-5.664573051035404205e-03,-3.730921540409326553e-03,1.064989715814590454e-03,4.949823953211307526e-03,1.157609745860099792e-02,2.765856683254241943e-03,-4.567267373204231262e-03,-4.169680178165435791e-03,-6.360561586916446686e-03,-3.103757277131080627e-03,-2.501541748642921448e-03,8.649900555610656738e-03,-1.500077545642852783e-03,2.696106210350990295e-03
2.955259056761860847e-03,8.806932717561721802e-03,5.889775231480598450e-03,-2.362216822803020477e-03,3.447483293712139130e-03,9.613856673240661621e-05,-1.398726738989353180e-02,1.567414030432701111e-02,4.401510814204812050e-04,-7.951206527650356293e-03,-3.146068193018436432e-04,-2.451245859265327454e-02,2.609774470329284668e-03,-4.954824224114418030e-03,-2.926956862211227417e-03,2.018660306930541992e-02,-9.041270241141319275e-04,-1.087979555130004883e+00,-3.391773207113146782e-03,-2.179710660129785538e-03,-1.313482411205768585e-03,5.090572871267795563e-03,1.387964561581611633e-02,2.659551799297332764e-03,-3.831760957837104797e-03,-8.520634844899177551e-03,-1.048945635557174683e-02,-5.045922473073005676e-03,-3.045145422220230103e-04,8.908174932003021240e-03,-2.132963389158248901e-03,4.552099853754043579e-04
4.230853635817766190e-03,8.503649383783340454e-03,4.701277241110801697e-03,-3.169461153447628021e-03,8.120712591335177422e-04,6.541507318615913391e-04,-1.232418976724147797e-02,2.348904870450496674e-02,7.439410546794533730e-04,-5.780109204351902008e-03,2.499671187251806259e-03,-1.884287223219871521e-02,1.312572392635047436e-03,-5.878603085875511169e-03,-1.548468135297298431e-03,2.443463355302810669e-02,1.325449906289577484e-03,-8.490136265754699707e-01,-6.187305785715579987e-03,-1.598174218088388443e-03,-9.012287482619285583e-04,3.096715547144412994e-03,9.854186326265335083e-03,7.685720920562744141e-04,-3.074497915804386139e-03,-5.109654739499092102e-03,-7.472567725926637650e-03,-4.217969253659248352e-03,-1.768792048096656799e-03,6.966472137719392776e-03,-3.018911927938461304e-03,-2.648066729307174683e-04
5.561897996813058853e-03,6.742838770151138306e-03,5.683509632945060730e-03,-1.851458102464675903e-03,-1.033661072142422199e-03,2.764416858553886414e-04,-1.114892214536666870e-02,1.487673260271549225e-02,2.340623643249273300e-03,-6.691169925034046173e-03,-9.208903647959232330e-04,-2.547676488757133484e-02,2.462248085066676140e-04,-5.151021294295787811e-03,-1.858407631516456604e-03,1.864957809448242188e-02,-1.153471879661083221e-03,-8.261953592300415039e-01,-3.973447717726230621e-03,-3.092991653829813004e-03,-2.419031225144863129e-03,4.050792194902896881e-03,1.006820425391197205e-02,1.958191394805908203e-03,-3.197785466909408569e-03,-7.524119690060615540e-03,-7.903359830379486084e-03,-3.429749980568885803e-03,-7.750336080789566040e-04,5.516715813428163528e-03,-2.788845449686050415e-03,2.982797101140022278e-03
4.751915577799081802e-03,7.473129779100418091e-03,4.998115822672843933e-03,-2.836680971086025238e-03,-1.254794304259121418e-03,-8.853152394294738770e-06,-1.075022481381893158e-02,2.983044832944869995e-03,3.740931395441293716e-03,-7.108219899237155914e-03,3.130526747554540634e-03,-1.535795256495475769e-02,3.084817901253700256e-03,-3.842944046482443810e-03,-4.293702542781829834e-03,2.497542649507522583e-02,1.843786798417568207e-03,-7.660583853721618652e-01,-5.823009647428989410e-03,-1.227804459631443024e-04,-1.841005869209766388e-03,5.031974054872989655e-03,1.155684515833854675e-02,3.755569458007812500e-03,-4.277116619050502777e-03,-2.826044335961341858e-03,-4.106932319700717926e-03,-5.751425400376319885e-03,-1.151958480477333069e-03,6.286256480962038040e-03,-3.644283860921859741e-03,3.021160140633583069e-03
4.991554189473390579e-03,7.728744298219680786e-03,3.993606194853782654e-03,-2.068824134767055511e-03,1.702050562016665936e-03,-8.827829733490943909e-04,-9.843846783041954041e-03,9.057465940713882446e-03,3.685123752802610397e-03,-6.557023152709007263e-03,-5.663023330271244049e-04,-1.577008888125419617e-02,1.586869242601096630e-03,-2.584591275081038475e-03,-1.215097494423389435e-03,1.871732622385025024e-02,1.916075125336647034e-04,-9.150952696800231934e-01,-3.994368948042392731e-03,7.913610897958278656e-04,-2.576348371803760529e-03,4.425519146025180817e-03,7.733684033155441284e-03,3.571689128875732422e-03,-3.460951149463653564e-03,-5.885848775506019592e-03,-7.004690356552600861e-03,-3.862516954541206360e-03,-6.372574716806411743e-04,6.422706414014101028e-03,-3.233760595321655273e-03,2.752708271145820618e-03
5.004644859582185745e-03,7.813889533281326294e-03,7.228938862681388855e-03,-1.820030622184276581e-03,6.155621958896517754e-04,-1.986636780202388763e-03,-1.100316084921360016e-02,1.680646464228630066e-02,2.605044748634099960e-03,-7.041198201477527618e-03,-1.458511687815189362e-04,-2.585678920149803162e-02,2.406343352049589157e-03,-2.969165565446019173e-03,-1.383773051202297211e-03,1.772171258926391602e-02,-1.002176664769649506e-03,-9.348186254501342773e-01,-5.409442819654941559e-03,-2.919050399214029312e-03,-1.126901246607303619e-03,4.950859583914279938e-03,1.108444854617118835e-02,3.994025290012359619e-03,-3.985501825809478760e-03,-5.620423704385757446e-03,-8.435528725385665894e-03,-4.139931872487068176e-03,-7.909778505563735962e-04,6.168790627270936966e-03,-7.400289177894592285e-05,4.089290276169776917e-03
5.736964289098978043e-03,8.647132664918899536e-03,6.406141445040702820e-03,-2.873349003493785858e-03,-5.530017660930752754e-04,-8.237278088927268982e-04,-1.313935406506061554e-02,1.868083141744136810e-02,2.661465201526880264e-03,-8.141089230775833130e-03,-2.021326217800378799e-03,-2.641345188021659851e-02,-3.157063620164990425e-04,-4.244570620357990265e-03,2.769250422716140747e-04,1.936033368110656738e-02,2.654598560184240341e-03,-8.721596598625183105e-01,-6.380931474268436432e-03,-1.201594714075326920e-03,-3.521953709423542023e-03,4.487373866140842438e-03,1.120107248425483704e-02,2.138108015060424805e-03,-3.387901932001113892e-03,-4.950968548655509949e-03,-9.969418868422508240e-03,-4.490578547120094299e-03,-1.238161697983741760e-03,5.603149998933076859e-03,-3.702856600284576416e-03,4.540147259831428528e-03
2.818276640027761459e-03,8.756835013628005981e-03,5.715591832995414734e-03,-4.745460115373134613e-03,-6.233724998310208321e-04,-1.021318137645721436e-03,-1.299701817333698273e-02,5.885958671569824219e-06,2.267776988446712494e-03,-7.522040046751499176e-03,6.662025116384029388e-04,-2.116566523909568787e-02,1.991265453398227692e-03,-4.575242288410663605e-03,-2.620881423354148865e-03,1.786357164382934570e-02,2.351247705519199371e-03,-8.897652626037597656e-01,-5.362764932215213776e-03,-9.419755078852176666e-04,-2.041271887719631195e-03,6.049380637705326080e-03,1.295995339751243591e-02,4.788495600223541260e-03,-5.411498248577117920e-03,-6.890540942549705505e-03,-7.647659629583358765e-03,-5.126746371388435364e-03,-1.510176807641983032e-04,6.929256487637758255e-03,-3.012247383594512939e-03,4.084462299942970276e-03
5.864983890205621719e-03,9.466860443353652954e-03,3.520751371979713440e-03,-2.122971229255199432e-03,-2.569454954937100410e-04,1.236470416188240051e-04,-1.309811137616634369e-02,1.402204018086194992e-02,2.998352982103824615e-03,-5.842780694365501404e-03,-1.873715315014123917e-03,-1.627384498715400696e-02,6.048975046724081039e-05,-4.805917851626873016e-03,-1.146352849900722504e-03,2.648641169071197510e-02,-1.648915931582450867e-04,-9.137228131294250488e-01,-3.524140221998095512e-03,-2.935374621301889420e-03,3.047538921236991882e-04,6.845624186098575592e-03,1.218936964869499207e-02,3.328889608383178711e-03,-3.833122551441192627e-03,-7.136518135666847229e-03,-9.452806785702705383e-03,-5.488829687237739563e-03,-1.752967014908790588e-03,5.403832066804170609e-03,-2.362776547670364380e-03,5.134256556630134583e-03
5.614066962152719498e-03,6.598640233278274536e-03,7.081260904669761658e-03,-1.629087142646312714e-03,-9.413707302883267403e-04,-7.046042010188102722e-04,-1.210051774978637695e-02,4.262706264853477478e-03,4.455539863556623459e-03,-8.058844134211540222e-03,1.361550297588109970e-03,-2.183856442570686340e-02,2.504716394469141960e-04,-5.846345797181129456e-03,-1.596999354660511017e-03,3.042072430253028870e-02,1.903819851577281952e-03,-7.773164510726928711e-01,-7.642523385584354401e-03,-2.935963217169046402e-03,1.883576624095439911e-03,4.187048412859439850e-03,1.058212295174598694e-02,4.321515560150146484e-03,-3.239766694605350494e-03,-2.697484567761421204e-03,-5.833656527101993561e-03,-4.400784149765968323e-03,2.543237060308456421e-04,7.763989735394716263e-03,-1.365169882774353027e-03,3.494026139378547668e-03
5.195391830056905746e-03,6.801623851060867310e-03,6.509782746434211731e-03,-7.558102370239794254e-04,3.418686799705028534e-03,1.824842765927314758e-04,-1.155893318355083466e-02,1.976232603192329407e-02,4.051546100527048111e-03,-8.594814687967300415e-03,-7.076100446283817291e-04,-2.022286131978034973e-02,-8.867155993357300758e-04,-6.572294980287551880e-03,-1.148800365626811981e-03,2.793899923563003540e-02,3.020400181412696838e-04,-8.530408143997192383e-01,-5.430647172033786774e-03,-1.331301871687173843e-03,1.921079121530056000e-03,4.425727762281894684e-03,9.426001459360122681e-03,5.074448883533477783e-03,-4.675456322729587555e-03,-5.977107211947441101e-03,-8.509965613484382629e-03,-5.259187892079353333e-03,-3.340745344758033752e-03,8.669473230838775635e-03,-1.008566468954086304e-03,3.232145681977272034e-03
6.736789364367723465e-03,8.629593998193740845e-03,8.800216019153594971e-03,-1.319718547165393829e-03,2.598385326564311981e-03,1.929749734699726105e-03,-1.355808973312377930e-02,1.442461274564266205e-02,4.010303411632776260e-03,-8.756194263696670532e-03,2.743443474173545837e-05,-1.743770763278007507e-02,-1.429202151484787464e-03,-5.937445908784866333e-03,-1.106109004467725754e-03,2.722734212875366211e-02,1.843252219259738922e-03,-8.887453079223632812e-01,-5.918302573263645172e-03,-1.560429576784372330e-03,-1.077231951057910919e-03,4.803598858416080475e-03,1.304258778691291809e-02,3.849647939205169678e-03,-5.383178591728210449e-03,-5.187282338738441467e-03,-1.048055663704872131e-02,-4.836479201912879944e-03,-2.572858706116676331e-03,8.110493421554565430e-03,-1.755811274051666260e-03,3.062533214688301086e-03
6.094994023442268372e-03,8.496705442667007446e-03,8.300362154841423035e-03,-6.990871042944490910e-04,1.679549808613955975e-03,-2.677412703633308411e-04,-1.379443146288394928e-02,5.213573575019836426e-03,4.643196705728769302e-03,-9.770496748387813568e-03,-1.661001238971948624e-03,-2.643754705786705017e-02,1.186092500574886799e-03,-5.382928997278213501e-03,-2.647517248988151550e-03,2.430971711874008179e-02,-1.047560013830661774e-03,-9.393654465675354004e-01,-5.034686066210269928e-03,-4.078263882547616959e-03,-6.207013502717018127e-04,5.088591016829013824e-03,1.378652080893516541e-02,5.022473633289337158e-03,-2.561351284384727478e-03,-4.824174568057060242e-03,-1.090925931930541992e-02,-4.310311749577522278e-03,-2.247745171189308167e-03,8.556112647056579590e-03,-7.286164909601211548e-04,3.644244745373725891e-03
3.538921475410461426e-03,7.418785244226455688e-03,7.097056135535240173e-03,-5.159257561899721622e-04,7.635754300281405449e-04,2.345358952879905701e-04,-1.278118975460529327e-02,5.703210830688476562e-03,2.741751261055469513e-03,-6.220948882400989532e-03,1.371176447719335556e-03,-1.670439168810844421e-02,1.198081183247268200e-03,-3.645353019237518311e-03,-3.614599816501140594e-03,2.052209526300430298e-02,1.266245730221271515e-03,-8.568246960639953613e-01,-7.965669967234134674e-03,-4.108215216547250748e-03,1.235731877386569977e-03,4.750513471662998199e-03,1.076237484812736511e-02,3.229513764381408691e-03,-4.263676702976226807e-03,-1.849707332439720631e-03,-9.271635673940181732e-03,-3.605874255299568176e-03,-4.652086645364761353e-04,6.509170401841402054e-03,2.494379878044128418e-04,1.558693125844001770e-03
5.541667807847261429e-03,8.399832993745803833e-03,4.382042214274406433e-03,-8.877320797182619572e-04,-1.788650755770504475e-03,-6.586452946066856384e-04,-1.125313714146614075e-02,3.748390823602676392e-03,2.403297461569309235e-03,-6.146632134914398193e-03,1.393751706928014755e-03,-9.434562176465988159e-03,6.880628643557429314e-04,-3.143789013847708702e-03,-3.472466953098773956e-03,1.911332458257675171e-02,-3.303969278931617737e-04,-8.037511706352233887e-01,-6.505721248686313629e-03,-2.581874374300241470e-03,-5.461340770125389099e-04,5.295143462717533112e-03,1.093576475977897644e-02,1.999527215957641602e-03,-3.885231912136077881e-03,-6.032159551978111267e-03,-6.910774856805801392e-03,-4.921378567814826965e-03,-8.318368345499038696e-04,3.799275029450654984e-03,-6.413832306861877441e-05,3.688814118504524231e-03
5.443757865577936172e-03,7.140252739191055298e-03,7.115339860320091248e-03,-1.411093981005251408e-04,1.607197220437228680e-03,-1.051335595548152924e-03,-1.189052499830722809e-02,1.224750280380249023e-02,1.664041192270815372e-03,-7.630851119756698608e-03,-9.186104871332645416e-04,-1.555195078253746033e-02,1.610942068509757519e-03,-3.642023308202624321e-03,-4.385719075798988342e-04,1.389246433973312378e-02,-1.926586963236331940e-03,-9.948418736457824707e-01,-4.812792874872684479e-03,-4.329672548919916153e-03,-2.552869729697704315e-03,6.412387825548648834e-03,1.236231997609138489e-02,5.837239325046539307e-03,-2.807313576340675354e-03,-5.986679345369338989e-03,-1.045589148998260498e-02,-3.731550648808479309e-03,8.494220674037933350e-05,5.109370220452547073e-03,9.274482727050781250e-04,3.579990938305854797e-03
5.302506033331155777e-03,8.832413703203201294e-03,8.062867447733879089e-03,-9.622155339457094669e-04,4.036004655063152313e-03,-1.445676200091838837e-03,-1.309241913259029388e-02,5.663493648171424866e-03,2.549307886511087418e-03,-7.987121120095252991e-03,-1.164911780506372452e-03,-1.538885757327079773e-02,3.567564301192760468e-03,-2.388066379353404045e-03,1.359472982585430145e-03,7.799282670021057129e-03,1.313296146690845490e-03,-1.097275972366333008e+00,-4.748792387545108795e-03,-1.361530739814043045e-03,-2.591297961771488190e-03,6.253809668123722076e-03,1.200943067669868469e-02,5.449138581752777100e-03,-4.817729815840721130e-03,-5.883784964680671692e-03,-1.330744102597236633e-02,-6.449000909924507141e-03,1.272549852728843689e-03,4.008666146546602249e-03,1.301433891057968140e-03,3.277854993939399719e-03
5.167108494788408279e-03,8.388776332139968872e-03,7.941676303744316101e-03,5.154599784873425961e-04,2.922664396464824677e-03,-1.168242655694484711e-03,-1.251348666846752167e-02,8.284000679850578308e-03,3.737201448529958725e-03,-8.972762152552604675e-03,-1.342133618891239166e-04,-2.351039275527000427e-02,2.908889204263687134e-03,-3.974407911300659180e-03,-7.773144170641899109e-04,1.020930707454681396e-02,-1.336044631898403168e-03,-1.021935343742370605e+00,-5.159997381269931793e-03,-3.650432918220758438e-03,-6.179930642247200012e-04,6.212302483618259430e-03,1.231507584452629089e-02,6.506226956844329834e-03,-4.417724907398223877e-03,-4.600087180733680725e-03,-1.227507367730140686e-02,-6.120057776570320129e-03,-1.325706019997596741e-03,5.023375619202852249e-03,-9.372420608997344971e-04,4.063794389367103577e-03
6.031139288097620010e-03,8.291218429803848267e-03,4.972541704773902893e-03,-5.636728019453585148e-04,-1.908009056933224201e-03,-9.566387161612510681e-04,-1.018758304417133331e-02,6.473546847701072693e-03,1.923586823977530003e-03,-5.719328299164772034e-03,-1.673846039921045303e-03,-1.543823257088661194e-02,2.370459958910942078e-03,-1.277403673157095909e-03,-1.751721836626529694e-03,1.673322916030883789e-02,-6.675263866782188416e-04,-9.312363266944885254e-01,-5.740963853895664215e-03,-3.446182701736688614e-03,3.788424655795097351e-04,4.019231535494327545e-03,1.202506944537162781e-02,5.088552832603454590e-03,-4.617523401975631714e-03,-5.224328488111495972e-03,-9.846201166510581970e-03,-5.232261493802070618e-03,-6.712321192026138306e-04,3.024116624146699905e-03,-3.273151814937591553e-04,2.255337312817573547e-03
5.278628319501876831e-03,8.596617728471755981e-03,5.589203909039497375e-03,-2.159477211534976959e-03,-1.035993103869259357e-03,2.954909577965736389e-04,-1.007958687841892242e-02,6.671534851193428040e-03,3.123823087662458420e-03,-7.527123205363750458e-03,2.267300151288509369e-04,-5.553681403398513794e-03,1.190349343232810497e-03,-2.690930617973208427e-03,-5.504088476300239563e-04,1.810321956872940063e-02,-1.507991924881935120e-03,-8.596230149269104004e-01,-5.711966194212436676e-03,-3.984267357736825943e-03,-1.099244691431522369e-03,6.578245200216770172e-03,1.133648678660392761e-02,3.329016268253326416e-03,-3.869049251079559326e-03,-7.016984745860099792e-03,-7.912165485322475433e-03,-4.656413570046424866e-03,-4.815254360437393188e-04,4.786305595189332962e-03,-1.841146498918533325e-03,3.953719511628150940e-03
6.258357781916856766e-03,7.682774215936660767e-03,6.347885355353355408e-03,-1.732324250042438507e-03,-4.866468952968716621e-04,-3.606337122619152069e-04,-1.059450767934322357e-02,1.339097227901220322e-02,1.858152099885046482e-03,-6.787164602428674698e-03,-1.095531973987817764e-03,-1.783053949475288391e-02,1.620130497030913830e-03,-3.591975430026650429e-03,-5.076583474874496460e-04,1.521331816911697388e-02,-5.809245631098747253e-04,-9.438412785530090332e-01,-6.076612509787082672e-03,-3.769813571125268936e-03,9.305411949753761292e-04,4.371554590761661530e-03,1.032816991209983826e-02,2.378851175308227539e-03,-3.768851980566978455e-03,-5.696743726730346680e-03,-1.035059988498687744e-02,-3.492737188935279846e-03,3.402736037969589233e-04,4.697271157056093216e-03,3.421567380428314209e-04,1.487718895077705383e-03
3.998861182481050491e-03,5.880806595087051392e-03,9.928079321980476379e-03,-2.090959460474550724e-04,-1.199652557261288166e-03,-1.401111483573913574e-03,-8.893055841326713562e-03,1.320439018309116364e-02,3.451424650847911835e-03,-7.177620194852352142e-03,-7.358924485743045807e-04,-1.786440983414649963e-02,2.166101709008216858e-03,1.474732998758554459e-04,-1.494448632001876831e-03,1.446988433599472046e-02,7.300758734345436096e-04,-9.058565497398376465e-01,-6.265134550631046295e-03,-5.023355130106210709e-03,-8.966764435172080994e-04,4.459016956388950348e-03,8.472803980112075806e-03,4.359148442745208740e-03,-4.178995266556739807e-03,-3.747085109353065491e-03,-9.512135758996009827e-03,-3.517949953675270081e-03,1.896282657980918884e-03,4.260331857949495316e-03,1.075223088264465332e-03,5.770418792963027954e-04
